# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
803		1442		672203		1763
804		1442		672203		1763
805		1442		672203		1763
806		1442		672203		1763
807		1442		672203		1763
808		1442		672203		1763
809		1442		672203		1763
810		1442		672203		1763
811		1442		672203		1763
812		1442		672203		1763
813		1442		672203		1763
814		1442		672203		1763
815		1443		672204		1762
816		1443		672204		1762
817		1442		672205		1762
818		1442		672206		1764
819		1442		672206		1764
820		1442		672206		1764
821		1442		672206		1764
822		1442		672206		1764
823		1442		672206		1764
824		1442		672206		1764
825		1442		672206		1764
826		1442		672206		1764
827		1442		672206		1764
828		1442		672206		1764
829		1442		672206		1764
830		1442		672206		1764
831		1442		672206		1764
832		1442		672206		1764
833		1442		672206		1764
834		1442		672206		1764
835		1442		672206		1764
836		1442		672206		1764
837		1442		672206		1764
838		1442		672206		1764
839		1442		672206		1764
840		1442		672206		1764
841		1442		672206		1764
842		1442		672206		1764
843		1442		672206		1764
844		1442		672206		1764
845		1442		672206		1764
846		1442		672206		1764
847		1442		672206		1764
848		1442		672206		1764
849		1442		672206		1764
850		1442		672206		1764
851		1442		672206		1764
852		1442		672206		1764
853		1442		672208		1765
854		1442		672208		1765
855		1442		672208		1765
856		1442		672208		1765
857		1442		672208		1765
858		1443		672209		1766
859		1443		672209		1766
860		1443		672209		1766
861		1443		672209		1766
862		1443		672209		1766
863		1443		672209		1766
864		1443		672209		1766
865		1443		672209		1766
866		1443		672209		1766
867		1443		672209		1766
868		1443		672209		1766
869		1443		672209		1766
870		1443		672209		1766
871		1443		672209		1766
872		1443		672209		1766
873		1443		672209		1766
874		1443		672209		1766
875		1443		672209		1766
876		1443		672209		1766
877		1443		672209		1766
878		1443		672209		1766
879		1443		672209		1766
880		1443		672209		1766
881		1443		672209		1766
882		1443		672209		1766
883		1443		672209		1766
884		1443		672209		1766
885		1443		672209		1766
886		1443		672209		1766
887		1443		672209		1766
888		1443		672209		1766
889		1443		672209		1766
890		1443		672209		1766
891		1443		672209		1766
892		1443		672209		1766
893		1443		672209		1766
894		1443		672209		1766
895		1443		672209		1766
896		1443		672209		1766
897		1443		672209		1766
898		1443		672209		1766
899		1443		672209		1766
900		1443		672209		1766
901		1443		672209		1766
902		1443		672209		1766
903		1443		672209		1766
904		1443		672209		1766
905		1443		672209		1766
906		1443		672209		1766
907		1443		672209		1766
908		1443		672209		1766
909		1443		672209		1766
910		1443		672209		1766
911		1443		672209		1766
912		1443		672209		1766
913		1443		672209		1766
914		1443		672209		1766
915		1443		672209		1766
916		1443		672209		1766
917		1443		672209		1766
918		1443		672209		1766
919		1443		672209		1766
920		1443		672209		1766
921		1443		672209		1766
922		1443		672209		1766
923		1443		672209		1766
924		1443		672209		1766
925		1443		672209		1766
926		1443		672209		1766
927		1443		672209		1766
928		1443		672209		1766
929		1443		672209		1766
930		1443		672209		1766
931		1443		672209		1766
932		1443		672209		1766
933		1443		672209		1766
934		1443		672209		1766
935		1443		672209		1766
936		1443		672209		1766
937		1443		672209		1766
938		1443		672209		1766
939		1443		672209		1766
940		1443		672209		1766
941		1443		672209		1766
942		1443		672209		1766
943		1443		672209		1766
944		1443		672209		1766
945		1443		672209		1766
946		1443		672209		1766
947		1443		672209		1766
948		1443		672209		1766
949		1443		672209		1766
950		1443		672209		1766
951		1443		672209		1766
952		1443		672209		1766
953		1443		672209		1766
954		1443		672209		1766
955		1443		672209		1766
956		1443		672209		1766
957		1443		672209		1766
958		1443		672209		1766
959		1443		672209		1766
960		1443		672209		1766
961		1443		672209		1766
962		1443		672209		1766
963		1443		672209		1766
964		1443		672209		1766
965		1443		672209		1766
966		1443		672209		1766
967		1443		672209		1766
968		1443		672209		1766
969		1443		672209		1766
970		1443		672209		1766
971		1443		672209		1766
972		1443		672209		1766
973		1443		672209		1766
974		1443		672209		1766
975		1443		672209		1766
976		1443		672209		1766
977		1443		672209		1766
978		1443		672209		1766
979		1443		672209		1766
980		1443		672209		1766
981		1443		672209		1766
982		1443		672209		1766
983		1443		672209		1766
984		1443		672209		1766
985		1443		672209		1766
986		1443		672209		1766
987		1443		672209		1766
988		1443		672209		1766
989		1443		672209		1766
990		1443		672209		1766
991		1443		672209		1766
992		1443		672209		1766
993		1443		672209		1766
994		1443		672209		1766
995		1443		672209		1766
996		1443		672209		1766
997		1443		672209		1766
998		1443		672209		1766
999		1443		672209		1766
