# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
668		2332		40343		3282
669		2332		40343		3282
670		2332		40343		3282
671		2332		40343		3282
672		2332		40343		3282
673		2332		40343		3282
674		2332		40343		3282
675		2332		40343		3282
676		2332		40343		3282
677		2332		40343		3282
678		2332		40343		3282
679		2332		40343		3282
680		2332		40343		3282
681		2332		40343		3282
682		2332		40343		3282
683		2332		40343		3282
684		2332		40343		3282
685		2332		40343		3282
686		2332		40343		3282
687		2332		40343		3282
688		2332		40343		3282
689		2332		40343		3282
690		2332		40343		3282
691		2332		40343		3282
692		2332		40343		3282
693		2332		40343		3282
694		2332		40343		3282
695		2332		40343		3282
696		2332		40343		3282
697		2332		40343		3282
698		2332		40343		3282
699		2332		40343		3282
700		2332		40343		3282
701		2332		40343		3282
702		2332		40343		3282
703		2332		40343		3282
704		2332		40343		3282
705		2332		40343		3282
706		2332		40343		3282
707		2332		40343		3282
708		2332		40343		3282
709		2332		40343		3282
710		2332		40343		3282
711		2332		40343		3282
712		2332		40343		3282
713		2332		40343		3282
714		2332		40343		3282
715		2332		40343		3282
716		2332		40343		3282
717		2332		40343		3282
718		2332		40343		3282
719		2332		40343		3282
720		2332		40343		3282
721		2332		40343		3282
722		2332		40343		3282
723		2332		40343		3282
724		2332		40343		3282
725		2332		40343		3282
726		2332		40343		3282
727		2332		40343		3282
728		2332		40343		3282
729		2332		40343		3282
730		2332		40343		3282
731		2332		40343		3282
732		2332		40343		3282
733		2332		40343		3282
734		2332		40343		3282
735		2332		40343		3282
736		2332		40343		3282
737		2332		40343		3282
738		2332		40343		3282
739		2332		40343		3282
740		2332		40343		3282
741		2332		40343		3282
742		2332		40343		3282
743		2332		40343		3282
744		2332		40343		3282
745		2332		40343		3282
746		2332		40343		3282
747		2332		40343		3282
748		2332		40343		3282
749		2332		40343		3282
750		2332		40343		3282
751		2332		40343		3282
752		2332		40343		3282
753		2332		40343		3282
754		2332		40343		3282
755		2332		40343		3282
756		2332		40343		3282
757		2332		40343		3282
758		2332		40343		3282
759		2332		40343		3282
760		2332		40343		3282
761		2332		40343		3282
762		2332		40343		3282
763		2332		40343		3282
764		2332		40343		3282
765		2332		40343		3282
766		2332		40343		3282
767		2332		40343		3282
768		2332		40343		3282
769		2332		40343		3282
770		2332		40343		3282
771		2332		40343		3282
772		2332		40343		3282
773		2332		40343		3282
774		2332		40343		3282
775		2332		40343		3282
776		2332		40343		3282
777		2332		40343		3282
778		2332		40343		3282
779		2332		40343		3282
780		2332		40343		3282
781		2332		40343		3282
782		2332		40343		3282
783		2332		40343		3282
784		2332		40343		3282
785		2332		40343		3282
786		2332		40343		3282
787		2332		40343		3282
788		2332		40343		3282
789		2332		40343		3282
790		2332		40343		3282
791		2332		40343		3282
792		2332		40343		3282
793		2332		40343		3282
794		2332		40343		3282
795		2332		40343		3282
796		2332		40343		3282
797		2332		40343		3282
798		2332		40343		3282
799		2332		40343		3282
800		2332		40343		3282
801		2332		40343		3282
802		2332		40343		3282
803		2332		40343		3282
804		2332		40343		3282
805		2332		40343		3282
806		2332		40343		3282
807		2332		40343		3282
808		2332		40343		3282
809		2332		40343		3282
810		2332		40343		3282
811		2332		40343		3282
812		2332		40343		3282
813		2332		40343		3282
814		2332		40343		3282
815		2332		40343		3282
816		2332		40343		3282
817		2332		40343		3282
818		2332		40343		3282
819		2332		40343		3282
820		2332		40343		3282
821		2332		40343		3282
822		2332		40343		3282
823		2332		40343		3282
824		2332		40343		3282
825		2332		40343		3282
826		2332		40343		3282
827		2332		40343		3282
828		2332		40343		3282
829		2332		40343		3282
830		2332		40343		3282
831		2332		40343		3282
832		2332		40343		3282
833		2332		40343		3282
834		2332		40343		3282
835		2332		40343		3282
836		2332		40343		3282
837		2332		40343		3282
838		2332		40343		3282
839		2332		40343		3282
840		2332		40343		3282
841		2332		40343		3282
842		2332		40343		3282
843		2332		40343		3282
844		2332		40343		3282
845		2332		40343		3282
846		2332		40343		3282
847		2332		40343		3282
848		2332		40343		3282
849		2332		40343		3282
850		2332		40343		3282
851		2332		40343		3282
852		2332		40343		3282
853		2332		40343		3282
854		2332		40343		3282
855		2332		40343		3282
856		2332		40343		3282
857		2332		40343		3282
858		2332		40343		3282
859		2332		40343		3282
860		2332		40343		3282
861		2332		40343		3282
862		2332		40343		3282
863		2332		40343		3282
864		2332		40343		3282
865		2332		40343		3282
866		2332		40343		3282
867		2332		40343		3282
868		2332		40343		3282
869		2332		40343		3282
870		2332		40343		3282
871		2332		40343		3282
872		2332		40343		3282
873		2332		40343		3282
874		2332		40343		3282
875		2332		40343		3282
876		2332		40343		3282
877		2332		40343		3282
878		2332		40343		3282
879		2332		40343		3282
880		2332		40343		3282
881		2332		40343		3282
882		2332		40343		3282
883		2332		40343		3282
884		2332		40343		3282
885		2332		40343		3282
886		2332		40343		3282
887		2332		40343		3282
888		2332		40343		3282
889		2332		40343		3282
890		2332		40343		3282
891		2332		40343		3282
892		2332		40343		3282
893		2332		40343		3282
894		2332		40343		3282
895		2332		40343		3282
896		2332		40343		3282
897		2332		40343		3282
898		2332		40343		3282
899		2332		40343		3282
900		2332		40343		3282
901		2332		40343		3282
902		2332		40343		3282
903		2332		40343		3282
904		2332		40343		3282
905		2332		40343		3282
906		2332		40343		3282
907		2332		40343		3282
908		2332		40343		3282
909		2332		40343		3282
910		2332		40343		3282
911		2332		40343		3282
912		2332		40343		3282
913		2332		40343		3282
914		2332		40343		3282
915		2332		40343		3282
916		2332		40343		3282
917		2332		40343		3282
918		2332		40343		3282
919		2332		40343		3282
920		2332		40343		3282
921		2332		40343		3282
922		2332		40343		3282
923		2332		40343		3282
924		2332		40343		3282
925		2332		40343		3282
926		2332		40343		3282
927		2332		40343		3282
928		2332		40343		3282
929		2332		40343		3282
930		2332		40343		3282
931		2332		40343		3282
932		2332		40343		3282
933		2332		40343		3282
934		2332		40343		3282
935		2332		40343		3282
936		2332		40343		3282
937		2332		40343		3282
938		2332		40343		3282
939		2332		40343		3282
940		2332		40343		3282
941		2332		40343		3282
942		2332		40343		3282
943		2332		40343		3282
944		2332		40343		3282
945		2332		40343		3282
946		2332		40343		3282
947		2332		40343		3282
948		2332		40343		3282
949		2332		40343		3282
950		2332		40343		3282
951		2332		40343		3282
952		2332		40343		3282
953		2332		40343		3282
954		2332		40343		3282
955		2332		40343		3282
956		2332		40343		3282
957		2332		40343		3282
958		2332		40343		3282
959		2332		40343		3282
960		2332		40343		3282
961		2332		40343		3282
962		2332		40343		3282
963		2332		40343		3282
964		2332		40343		3282
965		2332		40343		3282
966		2332		40343		3282
967		2332		40343		3282
968		2332		40343		3282
969		2332		40343		3282
970		2332		40343		3282
971		2332		40343		3282
972		2332		40343		3282
973		2332		40343		3282
974		2332		40343		3282
975		2332		40343		3282
976		2332		40343		3282
977		2332		40343		3282
978		2332		40343		3282
979		2332		40343		3282
980		2332		40343		3282
981		2332		40343		3282
982		2332		40343		3282
983		2332		40343		3282
984		2332		40343		3282
985		2332		40343		3282
986		2332		40343		3282
987		2332		40343		3282
988		2332		40343		3282
989		2332		40343		3282
990		2332		40343		3282
991		2332		40343		3282
992		2332		40343		3282
993		2332		40343		3282
994		2332		40343		3282
995		2332		40343		3282
996		2332		40343		3282
997		2332		40343		3282
998		2332		40343		3282
999		2332		40343		3282
